danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,title
0.457,0.991,10,-3.574,0,0.0759,0.0376,0.557,0.237,0.249,149.927,184454,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.448,0.968,5,-4.987,1,0.204,0.0801,0.000331,0.248,0.0705,149.983,213579,4,hardstyle,Euphoric Hardstyle
0.519,0.948,9,-7.383,0,0.091,0.00434,0.341,0.183,0.183,149.974,376216,4,hardstyle,Euphoric Hardstyle
0.438,0.97,7,-5.224,0,0.0304,0.0686,0.387,0.298,0.497,150.026,251333,4,hardstyle,Euphoric Hardstyle - 2020
0.394,0.865,10,-2.528,0,0.0399,0.07,7.61E-05,0.17,0.167,150.061,192000,4,hardstyle,Euphoric Hardstyle - 2020
0.637,0.927,9,-5.743,0,0.151,0.026,0.193,0.11,0.411,149.978,295400,4,hardstyle,Euphoric Hardstyle
0.628,0.889,5,-3.198,1,0.142,0.0338,0.000804,0.136,0.2,149.957,173005,4,hardstyle,Hardstyle Daily
0.462,0.838,0,-5.481,1,0.0443,0.0145,0.179,0.179,0.216,150.063,188400,4,hardstyle,Euphoric Hardstyle
0.482,0.91,0,-3.242,0,0.0631,0.0322,0,0.286,0.312,149.791,207447,3,hardstyle,Euphoric Hardstyle
0.536,0.949,0,-2.535,1,0.089,0.0814,0.000109,0.102,0.295,154.048,236883,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.423,0.966,5,-3.691,1,0.0428,0.0631,0.0737,0.166,0.281,149.993,179853,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.527,0.877,6,-4.089,1,0.0418,0.0463,0,0.368,0.535,150.061,236175,4,hardstyle,Best Hardstyle ever made
0.67,0.687,9,-4.712,0,0.0619,0.000284,0.0456,0.0424,0.529,155.029,143000,4,hardstyle,Best of Hardstyle 2020
0.505,0.87,3,-4.527,1,0.0334,0.13,0.504,0.339,0.392,149.966,163208,4,hardstyle,Euphoric Hardstyle
0.458,0.879,11,-5.416,0,0.192,0.0101,0.000111,0.361,0.0385,149.852,222400,4,hardstyle,Hardstyle 2020 | Updated Weekly
0.552,0.949,5,-4.031,0,0.158,0.0589,0,0.289,0.293,149.98,264000,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.537,0.907,3,-2.591,0,0.0563,0.0281,1.86E-05,0.343,0.159,155.038,240000,4,hardstyle,Best Hardstyle ever made
0.425,0.895,5,-3.716,0,0.107,0.0065,1.39E-06,0.168,0.394,149.745,155394,3,hardstyle,Best Hardstyle ever made
0.591,0.85,7,-6.097,1,0.073,0.0035,0.117,0.115,0.255,150.014,293899,4,hardstyle,Euphoric Hardstyle
0.458,0.815,10,-7.275,1,0.0419,0.00242,0.461,0.32,0.363,148.099,266007,4,hardstyle,Best Hardstyle ever made
0.547,0.876,11,-6.675,0,0.0978,0.00168,0.151,0.315,0.234,149.95,208017,4,hardstyle,Best of Hardstyle 2020
0.447,0.967,9,-2.64,0,0.0575,0.0018,0.00195,0.447,0.233,155.116,208567,4,hardstyle,Ready2GetMaggot?
0.619,0.92,1,-2.759,1,0.067,0.0038,0.249,0.0924,0.1,149.972,195200,4,hardstyle,Euphoric Hardstyle
0.602,0.715,6,-9.922,0,0.055,0.00179,0.637,0.0653,0.309,143.071,288733,4,hardstyle,Ready2GetMaggot?
0.486,0.837,11,-4.661,0,0.0585,0.0475,9.09E-05,0.0845,0.153,160.046,210819,4,hardstyle,Euphoric Hardstyle
0.494,0.933,5,-4.199,0,0.113,0.00284,0.00626,0.254,0.285,149.98,256000,4,hardstyle,Euphoric Hardstyle
0.378,0.948,6,-4.908,0,0.0599,0.000283,0.0325,0.137,0.295,150.011,161600,4,hardstyle,Euphoric Hardstyle
0.458,0.94,1,-2.546,1,0.299,0.097,0.0415,0.301,0.671,149.527,165000,4,hardstyle,Ready2GetMaggot?
0.434,0.939,6,-3.265,1,0.21,0.00114,1.56E-06,0.304,0.136,155.058,189675,4,hardstyle,Best Hardstyle ever made
0.504,0.929,5,-3.358,0,0.0418,0.335,0.633,0.23,0.272,150.027,345600,4,hardstyle,Euphoric Hardstyle
0.32,0.912,1,-5.056,1,0.089,0.0188,0.217,0.356,0.518,150.018,235763,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.482,0.993,3,-4.622,0,0.133,0.00138,0.0595,0.33,0.0318,150.017,162697,4,hardstyle,Best Hardstyle ever made
0.556,0.986,10,-2.732,0,0.0715,0.0264,0.849,0.109,0.0681,150.043,226996,4,hardstyle,Best of Hardstyle 2020
0.543,0.958,5,-3.891,0,0.122,0.28,0.00235,0.541,0.322,149.977,199600,4,hardstyle,Best of Hardstyle 2020
0.317,0.841,0,-4.219,1,0.0351,0.00202,0.162,0.33,0.0604,150.002,188428,4,hardstyle,Euphoric Hardstyle
0.641,0.936,7,-5.967,0,0.0733,0.000653,0.795,0.413,0.417,148.016,364904,4,hardstyle,Euphoric Hardstyle
0.456,0.987,8,-2.928,1,0.0363,0.00213,0.705,0.31,0.423,150.004,212800,4,hardstyle,Euphoric Hardstyle - 2020
0.588,0.794,6,-4.306,1,0.0404,0.0121,4.80E-06,0.279,0.204,149.939,208800,4,hardstyle,Euphoric Hardstyle
0.418,0.902,1,-5.592,1,0.0558,0.00338,0.763,0.1,0.363,149.968,240042,4,hardstyle,Euphoric Hardstyle
0.473,0.974,11,-0.78,0,0.323,0.0163,0.000148,0.156,0.162,155.088,267871,4,hardstyle,Hardstyle Hits 
0.56,0.976,8,-3.933,0,0.0679,0.00129,0.0422,0.307,0.67,149.995,290000,4,hardstyle,Euphoric Hardstyle
0.367,0.951,1,-4.463,1,0.247,0.0908,0.00655,0.589,0.105,149.978,250000,4,hardstyle,Euphoric Hardstyle
0.555,0.764,7,-5.238,0,0.0545,0.11,1.19E-06,0.708,0.368,149.904,229446,4,hardstyle,Best Hardstyle ever made
0.54,0.98,8,-1.48,0,0.097,0.012,0.000726,0.113,0.317,153.058,209822,4,hardstyle,Best Hardstyle ever made
0.46,0.923,1,-3.617,1,0.0502,0.0457,0.0324,0.295,0.389,149.953,163200,4,hardstyle,Best Hardstyle ever made
0.566,0.97,11,-6.064,0,0.112,0.027,0.0538,0.33,0.452,150.027,189169,4,hardstyle,Euphoric Hardstyle
0.452,0.828,3,-4.53,0,0.0405,0.00587,0.000103,0.129,0.229,149.918,251173,4,hardstyle,Hardstyle Remixes of Popular Songs!
0.413,0.626,3,-5.503,1,0.0328,0.0476,0.000235,0.0949,0.0972,150.027,172881,4,hardstyle,Hardstyle || HARD with STYLE Playlist
0.614,0.961,5,-3.227,0,0.111,0.0102,0.00814,0.375,0.208,150.026,256000,4,hardstyle,Euphoric Hardstyle
0.56,0.78,2,-3.842,1,0.0453,0.132,0,0.347,0.183,150.054,181552,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.522,0.969,5,-3.468,0,0.307,0.00945,0.0766,0.433,0.199,149.973,248000,4,hardstyle,Euphoric Hardstyle - 2020
0.459,0.773,7,-5.081,1,0.0598,0.00654,8.16E-05,0.182,0.323,150.115,220587,4,hardstyle,Euphoric Hardstyle
0.276,0.956,8,-2.032,0,0.0714,0.14,0.0399,0.0811,0.13,154.983,207484,4,hardstyle,Best Hardstyle ever made
0.542,0.743,7,-7.033,0,0.0395,0.0209,1.36E-05,0.0999,0.26,150.089,225600,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.429,0.973,5,-5.159,0,0.12,0.0308,0.000988,0.23,0.129,149.866,250547,4,hardstyle,Euphoric Hardstyle
0.651,0.563,2,-6.397,1,0.0403,0.206,0.00114,0.0924,0.432,149.986,298600,4,hardstyle,Euphoric Hardstyle
0.542,0.968,7,-5.728,0,0.111,0.0195,0.00485,0.104,0.0953,149.864,393600,4,hardstyle,Euphoric Hardstyle
0.6,0.964,9,-1.566,0,0.159,0.342,0,0.714,0.408,155.017,185806,4,hardstyle,Best Hardstyle ever made
0.469,0.99,7,-3.273,0,0.0577,0.0124,0.584,0.357,0.315,150.052,224284,4,hardstyle,Euphoric Hardstyle
0.415,0.848,5,-5.782,0,0.0283,0.00466,0.864,0.0923,0.28,150.031,160604,4,hardstyle,Euphoric Hardstyle
0.32,0.743,11,-5.443,0,0.0348,0.00367,0.461,0.175,0.234,149.95,172812,4,hardstyle,Euphoric Hardstyle
0.511,0.912,8,-4.804,1,0.0372,0.00659,0.209,0.0917,0.318,148.006,224396,4,hardstyle,Euphoric Hardstyle - 2020
0.379,0.984,5,-5.385,0,0.441,0.00977,0.269,0.379,0.135,149.746,230417,4,hardstyle,Euphoric Hardstyle
0.612,0.568,6,-3.227,0,0.0411,0.0415,0.0125,0.0674,0.591,149.988,326758,4,hardstyle,Euphoric Hardstyle
0.39,0.944,1,-2.26,1,0.0711,0.0266,0.000163,0.394,0.388,154.767,181161,4,hardstyle,Greatest Hardstyle Playlist
0.518,0.965,11,-4.736,1,0.105,0.0189,0.00573,0.575,0.469,150.032,316004,4,hardstyle,Euphoric Hardstyle
0.481,0.953,11,-4.16,0,0.0425,0.00108,0.00102,0.13,0.455,150.046,192396,4,hardstyle,Euphoric Hardstyle
0.423,0.695,0,-5.806,1,0.0638,0.00722,0.0191,0.358,0.0527,149.999,240621,4,hardstyle,Euphoric Hardstyle
0.617,0.973,11,-2.215,0,0.216,0.00813,0.00764,0.0761,0.36,149.998,233600,4,hardstyle,Best of Hardstyle 2020
0.544,0.938,6,-3.771,1,0.0424,0.0229,0.157,0.121,0.407,150.009,179367,4,hardstyle,Euphoric Hardstyle - 2020
0.493,0.949,9,-3.315,0,0.0557,0.0207,1.41E-05,0.0678,0.284,150.046,225600,4,hardstyle,Euphoric Hardstyle
0.471,0.975,10,-5.15,0,0.0409,0.00387,0.161,0.361,0.391,150.023,242400,4,hardstyle,Euphoric Hardstyle
0.531,0.835,8,-5.419,0,0.0557,0.0257,0.0116,0.134,0.231,149.942,314600,4,hardstyle,Euphoric Hardstyle
0.533,0.907,3,-2.611,0,0.0558,0.0281,1.86E-05,0.34,0.159,154.98,240011,4,hardstyle,Hardstyle 2020 | Updated Weekly
0.679,0.86,8,-4.519,1,0.0828,0.00965,0.671,0.0671,0.516,149.998,384250,4,hardstyle,Euphoric Hardstyle
0.438,0.985,4,-4.193,0,0.0486,0.0448,0.871,0.352,0.229,149.964,213621,4,hardstyle,Euphoric Hardstyle
0.556,0.902,6,-4.566,0,0.277,0.0109,0.00506,0.415,0.363,155.006,250069,4,hardstyle,Euphoric Hardstyle
0.482,0.912,10,-3.995,0,0.0554,0.0517,0.00172,0.138,0.495,149.909,238400,4,hardstyle,Euphoric Hardstyle
0.478,0.963,1,-4.39,1,0.0748,0.00129,0.897,0.249,0.357,149.924,265452,4,hardstyle,Euphoric Hardstyle
0.358,0.916,1,-1.68,0,0.0751,0.0123,0.00141,0.101,0.181,154.814,205880,4,hardstyle,Best Hardstyle ever made
0.604,0.91,10,-3.462,1,0.04,0.16,0.00081,0.194,0.582,150.049,176400,4,hardstyle,Euphoric Hardstyle
0.522,0.834,7,-5.805,0,0.0458,0.059,0.000169,0.781,0.187,150.024,201366,4,hardstyle,Euphoric Hardstyle
0.439,0.969,7,-2.361,0,0.283,0.0715,9.13E-05,0.561,0.223,155.18,174194,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.486,0.938,7,-5.567,0,0.0424,0.0148,0.891,0.305,0.514,149.984,232000,4,hardstyle,Euphoric Hardstyle
0.551,0.972,0,-3.984,1,0.0469,0.0328,0.89,0.375,0.401,149.944,193600,4,hardstyle,Euphoric Hardstyle
0.292,0.92,5,-4.103,0,0.0501,0.544,0.336,0.102,0.313,149.99,282747,4,hardstyle,Euphoric Hardstyle
0.507,0.763,1,-5.64,0,0.0474,0.013,0.0327,0.0928,0.161,149.935,238400,4,hardstyle,Best Hardstyle ever made
0.39,0.785,1,-3.933,0,0.0395,0.00366,4.45E-06,0.263,0.198,149.986,201613,4,hardstyle,Euphoric Hardstyle
0.54,0.962,10,-4.312,0,0.053,0.00798,0.0686,0.375,0.32,149.969,184004,4,hardstyle,Euphoric Hardstyle
0.501,0.932,7,-4.771,1,0.116,0.0474,2.50E-05,0.383,0.332,150.063,179775,4,hardstyle,Best Hardstyle ever made
0.478,0.977,0,-2.13,1,0.425,0.000907,1.73E-06,0.366,0.33,154.933,198135,4,hardstyle,Greatest Hardstyle Playlist
0.483,0.683,2,-6.903,0,0.0364,0.0105,0.000149,0.106,0.12,149.841,238421,4,hardstyle,Hardstyle 2020
0.48,0.756,9,-4.559,1,0.0454,0.107,0,0.127,0.648,155.006,225418,3,hardstyle,Euphoric Hardstyle
0.449,0.874,10,-3.761,1,0.0493,0.0059,0,0.15,0.282,149.842,178708,4,hardstyle,Melodic Hardstyle 2020
0.321,0.925,4,-3.596,0,0.182,0.0173,0.682,0.322,0.115,149.966,250400,4,hardstyle,Q-Dance | Hardstyle | Top 100 | 2019
0.517,0.974,11,-1.678,0,0.0572,0.00747,5.94E-06,0.35,0.327,150.018,259200,4,hardstyle,Euphoric Hardstyle
0.422,0.941,9,-4.102,0,0.0322,0.016,0.0211,0.164,0.322,150.032,212800,4,hardstyle,Euphoric Hardstyle
0.509,0.941,9,-3.487,1,0.125,0.0123,1.93E-05,0.893,0.0796,155.008,195968,4,hardstyle,Best Hardstyle ever made
0.498,0.905,5,-4.41,0,0.0419,0.00607,0.00723,0.36,0.276,150.3,195600,4,hardstyle,Euphoric Hardstyle - 2020
0.525,0.943,0,-4.685,1,0.361,0.00525,0.00315,0.759,0.479,150.021,241879,4,hardstyle,Euphoric Hardstyle
0.293,0.962,5,-5.136,0,0.0982,0.0207,0.061,0.385,0.157,149.744,353467,4,hardstyle,Best of Hardstyle 2020
0.559,0.991,5,-3.173,0,0.158,0.0858,0,0.396,0.191,150.05,183126,4,hardstyle,Best Hardstyle ever made
0.372,0.939,6,-4.58,0,0.207,0.0377,0.000653,0.0405,0.182,150.002,265200,4,hardstyle,Euphoric Hardstyle
0.528,0.943,1,-4.327,0,0.152,0.0164,0.0746,0.369,0.133,149.981,248605,4,hardstyle,Euphoric Hardstyle
0.428,0.972,2,-2.41,1,0.291,0.00852,6.43E-06,0.136,0.121,150.061,195204,4,hardstyle,Euphoric Hardstyle
0.522,0.792,11,-7.869,0,0.0513,0.00269,0.498,0.662,0.257,149.997,204866,4,hardstyle,Best of Hardstyle 2020
0.554,0.903,1,-4.214,0,0.0836,0.169,0.00473,0.352,0.624,150.052,250523,4,hardstyle,Euphoric Hardstyle
0.45,0.866,6,-4.216,0,0.0428,0.312,1.51E-05,0.76,0.0378,150.004,190000,4,hardstyle,Euphoric Hardstyle
0.358,0.991,5,-1.86,0,0.528,0.0163,3.57E-06,0.341,0.117,154.91,211069,4,hardstyle,Euphoric Hardstyle
0.325,0.97,5,-1.961,0,0.124,0.000375,0,0.536,0.318,149.852,170000,4,hardstyle,Ready2GetMaggot?
0.46,0.866,9,-6.497,0,0.0428,0.000771,0.0174,0.369,0.113,150.06,166391,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.515,0.95,7,-4.851,1,0.184,0.0045,0.00248,0.934,0.326,155.013,220791,3,hardstyle,Ready2GetMaggot?
0.353,0.79,2,-2.915,1,0.0319,0.0719,0,0.0714,0.32,149.946,200000,4,hardstyle,Euphoric Hardstyle
0.483,0.834,4,-3.945,0,0.0333,0.00126,2.12E-05,0.376,0.0979,150.081,175804,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.715,0.618,9,-8.309,1,0.0514,0.00101,0.856,0.0893,0.044,149.96,470138,4,hardstyle,Euphoric Hardstyle
0.498,0.915,5,-4.42,0,0.0472,0.00344,0.33,0.308,0.117,149.986,229286,4,hardstyle,Euphoric Hardstyle
0.556,0.95,1,-5.125,1,0.0726,0.00563,2.74E-05,0.146,0.213,150.164,285780,4,hardstyle,Euphoric Hardstyle
0.472,0.715,5,-7.285,1,0.0509,0.00986,0.177,0.292,0.0946,150.029,328800,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.53,0.99,11,-2.298,1,0.161,0.0104,2.88E-05,0.664,0.53,150.144,239908,4,hardstyle,Hardstyle || HARD with STYLE Playlist
0.525,0.877,5,-4.826,0,0.0913,0.00106,0.00738,0.418,0.335,150.11,189200,4,hardstyle,Euphoric Hardstyle
0.518,0.976,5,-4.362,0,0.491,0.0013,0.0143,0.1,0.275,149.988,236800,4,hardstyle,Euphoric Hardstyle
0.415,0.948,1,-4.78,1,0.0386,0.0179,0.000275,0.121,0.546,149.934,180783,4,hardstyle,Euphoric Hardstyle
0.424,0.74,8,-5.593,1,0.0566,0.0166,3.74E-06,0.115,0.235,149.951,91617,4,hardstyle,Greatest Hardstyle Playlist
0.443,0.968,7,-3.272,0,0.0472,3.74E-05,0.86,0.0964,0.449,150.074,182800,4,hardstyle,Euphoric Hardstyle - 2020
0.528,0.954,1,-4.94,0,0.297,0.0398,0,0.501,0.291,155.155,226064,4,hardstyle,Best of Hardstyle 2020
0.513,0.864,10,-5.095,0,0.0781,0.00414,0,0.188,0.149,150.23,230400,4,hardstyle,Hardstlye - 2020
0.509,0.93,8,-4.494,1,0.0376,0.00441,1.67E-05,0.358,0.526,149.977,204950,4,hardstyle,Best Hardstyle ever made
0.55,0.963,8,-3.689,0,0.053,0.0863,0,0.0692,0.499,150.031,317186,4,hardstyle,Best Hardstyle ever made
0.292,0.893,9,-3.158,0,0.0622,0.0486,2.92E-05,0.267,0.089,149.964,193500,3,hardstyle,Hardstyle by Q-dance
0.433,0.726,10,-4.843,1,0.0386,0.0454,0,0.181,0.208,149.962,182217,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.362,0.909,11,-2.542,0,0.0773,0.00518,0,0.954,0.319,153.945,175909,4,hardstyle,Euphoric Hardstyle - 2020
0.696,0.786,2,-6.445,1,0.102,0.00203,0.402,0.0657,0.399,150.009,338495,4,hardstyle,Greatest Hardstyle Playlist
0.576,0.483,11,-6.664,0,0.0376,0.00124,0.573,0.0535,0.142,145.004,380701,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.495,0.891,1,-5.599,0,0.0504,0.00187,0.112,0.322,0.224,149.982,142400,4,hardstyle,Euphoric Hardstyle
0.7,0.917,5,-5.678,0,0.0986,0.0551,0.0248,0.118,0.386,150.011,368000,4,hardstyle,Euphoric Hardstyle
0.499,0.861,3,-5.347,1,0.0432,0.0536,4.55E-05,0.0941,0.2,150.01,228000,4,hardstyle,Euphoric Hardstyle - 2020
0.469,0.844,9,-4.169,0,0.037,0.00899,1.96E-05,0.114,0.0753,149.945,177600,4,hardstyle,Best of Hardstyle 2020
0.507,0.903,6,-3.899,0,0.0415,0.00223,6.62E-05,0.236,0.247,149.938,166933,4,hardstyle,Euphoric Hardstyle
0.415,0.908,7,-4.167,1,0.0635,0.0118,0,0.327,0.0918,149.887,246600,4,hardstyle,Euphoric Hardstyle
0.554,0.922,9,-5.522,1,0.529,0.0196,0.00377,0.848,0.15,150.04,208820,4,hardstyle,Q-Dance | Hardstyle | Top 100 | 2019
0.36,0.912,1,-4.941,0,0.271,0.00134,0,0.463,0.26,150.147,183200,4,hardstyle,Euphoric Hardstyle
0.411,0.858,5,-4.849,0,0.0608,0.000371,0.0057,0.318,0.222,149.961,220012,4,hardstyle,Best of Hardstyle 2020
0.534,0.798,8,-6.356,1,0.0439,0.0225,0.148,0.146,0.539,150.044,195200,4,hardstyle,Best Hardstyle ever made
0.364,0.92,5,-6.584,0,0.0687,0.00768,0.0738,0.378,0.163,149.895,192812,4,hardstyle,Euphoric Hardstyle - 2020
0.534,0.897,10,-6.073,0,0.0585,0.0134,0.000817,0.106,0.248,150.044,268400,4,hardstyle,Euphoric Hardstyle - 2020
0.466,0.932,0,-3.318,1,0.0573,0.000653,0.000335,0.251,0.257,153.948,194225,4,hardstyle,Best of Hardstyle 2020
0.491,0.941,9,-4.92,0,0.0611,0.0139,0.357,0.0892,0.39,149.998,318400,4,hardstyle,Euphoric Hardstyle
0.527,0.95,1,-2.529,1,0.0482,0.0034,0.132,0.0672,0.226,149.982,242992,4,hardstyle,Euphoric Hardstyle
0.485,0.954,2,-4.054,0,0.238,0.0158,0,0.132,0.259,150.058,256000,4,hardstyle,Euphoric Hardstyle
0.482,0.883,1,-2.995,1,0.0761,0.113,0.00115,0.355,0.133,159.794,195375,4,hardstyle,Best of Hardstyle 2020
0.449,0.874,10,-3.761,1,0.0493,0.0059,0,0.15,0.282,149.842,178708,4,hardstyle,Euphoric Hardstyle
0.475,0.988,0,-3.639,0,0.0879,0.00603,0.000171,0.409,0.177,149.992,148008,4,hardstyle,Euphoric Hardstyle
0.628,0.867,0,-6.845,1,0.0627,0.0114,0.856,0.0968,0.0634,149.984,344027,4,hardstyle,Euphoric Hardstyle
0.449,0.924,1,-4.294,1,0.0566,0.0123,1.29E-05,0.723,0.286,150.02,228800,4,hardstyle,Euphoric Hardstyle
0.289,0.905,4,-3.412,0,0.124,0.00115,0.00104,0.315,0.0714,155.199,271830,4,hardstyle,Euphoric Hardstyle
0.201,0.959,4,-5.313,0,0.057,0.00167,0.0365,0.686,0.114,149.624,138769,4,hardstyle,Euphoric Hardstyle
0.538,0.957,9,-3.873,0,0.111,0.000972,0.00826,0.0658,0.274,150.028,225600,4,hardstyle,Ready2GetMaggot?
0.599,0.837,1,-2.681,0,0.0365,0.009,0,0.309,0.171,149.967,224310,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.341,0.998,8,-3.111,1,0.44,0.002,0.0267,0.425,0.101,150.073,194258,4,hardstyle,Hardstyle || HARD with STYLE Playlist
0.552,0.594,2,-6.449,1,0.0306,0.298,6.17E-05,0.262,0.287,149.907,192500,4,hardstyle,Best Hardstyle ever made
0.269,0.896,5,-4.174,0,0.0588,0.00664,8.54E-05,0.12,0.265,149.618,242479,4,hardstyle,Best of Hardstyle 2020
0.496,0.931,6,-3.476,0,0.036,0.045,0.000366,0.187,0.286,150.014,248000,4,hardstyle,Euphoric Hardstyle
0.53,0.964,5,-2.117,0,0.0571,0.0111,0.000106,0.433,0.297,150.021,195200,4,hardstyle,Q-Dance | Hardstyle | Top 100 | 2019
0.53,0.787,9,-4.992,0,0.0319,0.164,0.00292,0.142,0.324,150.07,300188,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.557,0.949,9,-3.476,0,0.144,0.167,0,0.326,0.354,155.019,192698,4,hardstyle,Best of Hardstyle 2020
0.529,0.924,11,-4.325,0,0.0462,0.01,0.000314,0.462,0.208,149.943,278400,4,hardstyle,Ready2GetMaggot?
0.478,0.957,0,-2.994,0,0.0451,0.0148,0.000351,0.309,0.278,149.992,192000,4,hardstyle,Euphoric Hardstyle - 2020
0.434,0.927,7,-3.352,1,0.21,0.0654,5.48E-05,0.14,0.182,155.255,173419,4,hardstyle,Best Hardstyle ever made
0.653,0.568,7,-6.462,1,0.0972,0.00119,0.647,0.0511,0.036,150.017,371241,4,hardstyle,Euphoric Hardstyle
0.41,0.971,11,-0.895,0,0.436,0.0215,1.79E-06,0.452,0.226,155.25,178709,4,hardstyle,Ready2GetMaggot?
0.494,0.931,6,-4.246,0,0.0467,0.0192,0.000718,0.108,0.187,150.037,179217,4,hardstyle,Euphoric Hardstyle
0.681,0.973,7,-2.148,1,0.0451,0.00163,0.465,0.0659,0.451,149.986,265600,4,hardstyle,Euphoric Hardstyle
0.346,0.937,8,-1.666,0,0.0619,0.0401,0,0.5,0.181,154.741,274839,4,hardstyle,Best Hardstyle ever made
0.52,0.978,5,-1.412,0,0.0719,0.0464,0,0.0881,0.293,154.897,254323,4,hardstyle,Best of Hardstyle 2020
0.319,0.92,6,-6.223,1,0.0785,0.00456,0.00304,0.353,0.214,150.044,176833,4,hardstyle,Euphoric Hardstyle - 2020
0.485,0.781,5,-5.649,0,0.226,0.0962,1.25E-05,0.395,0.115,155.056,286456,4,hardstyle,Euphoric Hardstyle
0.624,0.851,9,-5.417,1,0.244,0.00464,0.272,0.0845,0.0689,150.033,376859,4,hardstyle,Euphoric Hardstyle
0.469,0.844,9,-4.169,0,0.037,0.00899,1.96E-05,0.114,0.0753,149.945,177600,4,hardstyle,Hardstlye - 2020
0.511,0.993,9,-2.199,0,0.0661,0.0598,0.198,0.17,0.463,149.985,171421,4,hardstyle,Euphoric Hardstyle
0.612,0.937,9,-4.173,0,0.0538,0.178,0.0124,0.19,0.692,149.981,322844,4,hardstyle,Euphoric Hardstyle
0.519,0.842,1,-5.559,0,0.135,0.0124,5.02E-05,0.258,0.173,149.998,210838,4,hardstyle,Hardstyle || HARD with STYLE Playlist
0.445,0.902,10,-5.383,0,0.047,0.00503,0.0888,0.1,0.272,149.969,155225,4,hardstyle,Euphoric Hardstyle & Melodic Hardstyle
0.366,0.931,2,-4.292,1,0.23,0.00551,0.00381,0.102,0.0731,149.553,264228,4,hardstyle,Hardstyle || HARD with STYLE Playlist
0.274,0.963,1,-5.506,1,0.519,0.00541,0.195,0.21,0.0701,150.099,285457,4,hardstyle,Ready2GetMaggot?
0.388,0.909,5,-5.294,0,0.147,0.00305,6.88E-05,0.303,0.367,149.878,201600,4,hardstyle,Best of Hardstyle 2020
0.323,0.9,6,-4.966,0,0.0554,0.0132,0,0.804,0.232,155.03,157960,3,hardstyle,Best Hardstyle ever made
0.495,0.944,0,-1.727,0,0.0539,0.0212,1.40E-06,0.273,0.381,149.924,227200,4,hardstyle,Hardstyle 2020
0.447,0.967,9,-2.64,0,0.0575,0.0018,0.00195,0.447,0.233,155.116,208567,4,hardstyle,Euphoric Hardstyle - 2020
0.434,0.931,1,-1.232,1,0.0728,0.0571,0,0.347,0.307,154.864,241531,4,hardstyle,Hardstyle by Q-dance
0.422,0.943,6,-3.865,0,0.202,0.187,0.00578,0.188,0.13,153.026,218593,4,hardstyle,Best of Hardstyle 2020
0.562,0.846,6,-5.037,0,0.0442,0.00678,0.061,0.341,0.0889,149.944,207975,4,hardstyle,Best of Hardstyle 2020
0.385,0.716,6,-7.215,1,0.0567,0.0558,4.53E-05,0.511,0.301,149.713,155765,4,hardstyle,Ready2GetMaggot?
0.553,0.875,2,-4.815,1,0.0454,0.0378,5.18E-06,0.108,0.229,149.899,243930,4,hardstyle,Best Hardstyle ever made
0.452,0.974,8,-5.016,1,0.0591,0.00686,0.191,0.418,0.161,152.077,227736,4,hardstyle,Ready2GetMaggot?
0.621,0.837,1,-5.837,1,0.082,0.00418,0.326,0.0979,0.396,150.006,346000,4,hardstyle,Euphoric Hardstyle
0.408,0.938,5,-2.56,0,0.121,0.0396,3.46E-06,0.347,0.232,153.002,265098,4,hardstyle,Euphoric Hardstyle
0.434,0.931,1,-1.232,1,0.0728,0.0571,0,0.347,0.307,154.864,241531,4,hardstyle,Best of Hardstyle 2020
0.552,0.929,1,-1.625,1,0.545,0.129,0.000363,0.706,0.173,159.72,196500,4,hardstyle,Q-Dance | Hardstyle | Top 100 | 2019
0.467,0.843,11,-4.434,0,0.043,0.00463,0.039,0.105,0.294,149.993,134404,4,hardstyle,Euphoric Hardstyle
0.552,0.934,10,-3.827,1,0.049,0.0798,0.000625,0.0599,0.126,150.028,302400,4,hardstyle,Euphoric Hardstyle
0.663,0.86,5,-8.539,1,0.047,0.0113,0.842,0.0384,0.565,149.982,206404,4,hardstyle,Hardstlye - 2020
0.609,0.984,11,-4.863,1,0.774,0.0786,0.0302,0.372,0.263,154.972,209032,4,hardstyle,Ready2GetMaggot?
0.491,0.931,10,-3.961,0,0.0549,0.113,0.00228,0.114,0.324,149.983,158408,4,hardstyle,Euphoric Hardstyle
0.501,0.956,5,-3.762,1,0.141,0.00311,0.0188,0.371,0.426,150.018,202400,4,hardstyle,Ready2GetMaggot?
